,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22
1996-06-03,3.1655011616589094e-05,3.50387858111087e-05,3.8492120888565864e-05,0.6,0.0,3.13,0.0,0.004552352048558417,4.0000000000000036,0.0,2.000000000000046,0.9999999999999787,0.0,0.0,0.61,1.64,-3.0000000000000027,3.0000000000000027,0.049159925326695664,0.0,0.0035188443374387646,0.0012907389480476539,-1.1982505541907607e-05
1996-06-04,3.637911035288112e-05,3.653574495426039e-05,3.876332236764665e-05,0.6,0.0,3.13,0.0,0.021148036253776592,0.0,-1.9999999999999574,-0.9999999999999787,-0.9999999999999787,0.0,0.0,0.62,1.66,2.0000000000000018,1.0000000000000009,-0.04033214709371291,0.0,0.007658946202823591,-0.0019336126329358994,-5.991324562015787e-05
1996-06-05,3.29456896211251e-05,4.41732646765318e-05,3.9996835014212385e-05,0.6,0.0,3.13,0.0,-0.027120315581854126,0.0,-2.000000000000046,-4.0000000000000036,-4.0000000000000036,0.0,0.0,0.58,1.6,-5.999999999999983,-4.0000000000000036,-0.008652657601977753,0.0,-0.003296703296703285,-0.0007103648692281528,-0.0001198336708649883
1996-06-06,5.298951132972595e-05,4.352556738670572e-05,4.344100573284292e-05,0.6,0.0,3.13,0.0,0.016725798276735926,-0.9999999999999787,-8.000000000000007,-6.00000000000005,-4.999999999999982,0.0,0.0,0.6,1.55,-5.000000000000004,2.0000000000000018,0.04987531172069826,0.0,0.0038588754134509795,-0.00445909267157818,-5.9924016347134845e-05
1996-06-07,4.7550976696051764e-05,4.2643141486826566e-05,4.051473027437781e-05,0.6,0.0,3.13,0.0,0.010967098703888567,4.999999999999982,23.000000000000043,16.999999999999993,13.999999999999968,0.0,0.0,0.53,1.67,11.99999999999999,-6.999999999999995,-0.04394299287410919,0.0,-0.00027457440966505153,0.0003245699448231054,3.595656447008544e-05
1996-06-10,4.6830980079919535e-05,4.065179724874544e-05,4.116110479870968e-05,0.6,0.0,3.13,0.0,-0.004930966469428033,3.000000000000025,1.9999999999999574,4.0000000000000036,4.999999999999982,0.0,0.0,0.57,1.68,1.0000000000000009,3.9999999999999925,0.04223602484472044,0.0,-0.0014647990478807715,-0.005710577547047291,-3.5955271642018616e-05
1996-06-11,3.629860075584185e-05,3.239192318597648e-05,3.802109240693181e-05,0.6,0.0,3.13,0.0,-0.0024777006937561907,-2.000000000000046,0.0,2.000000000000046,3.000000000000025,0.0,0.0,0.62,1.72,4.0000000000000036,5.000000000000004,-0.005959475566150285,0.0,0.003942422297606996,0.0021537658269155102,1.1985521489954465e-05
1996-06-12,9.842756630523479e-06,2.876262775726656e-05,2.9673471987768437e-05,0.6,0.0,3.13,0.0,0.0,-0.9999999999999787,4.0000000000000036,4.0000000000000036,4.999999999999982,0.0,0.0,0.64,1.77,5.000000000000004,2.0000000000000018,0.01918465227817756,0.0,-0.0002739726027397582,-0.0006512536633018762,-7.191226703429088e-05
1996-06-13,1.4274141961194138e-06,2.5230158071523028e-05,2.8189964736808043e-05,0.6,0.0,3.13,0.0,-0.004967709885742577,-2.000000000000046,-0.9999999999999787,-2.000000000000046,-2.999999999999936,0.0,0.0,0.65,1.77,0.0,1.0000000000000009,0.007058823529411784,0.0,-0.005663652142139486,-0.001629195177582199,-9.588991837372607e-05
1996-06-14,4.9150773545654e-07,2.474312379614381e-05,2.86981727159918e-05,0.6,0.0,3.13,0.0,0.01248127808287558,-2.999999999999936,-8.000000000000007,-5.999999999999961,-5.000000000000071,0.0,0.0,0.66,1.74,-3.0000000000000027,1.0000000000000009,0.08878504672897192,0.0,0.00018373909049151926,0.0024804177545691974,-4.794955706610704e-05
1996-06-17,7.556019513455575e-07,2.4452690604994587e-05,2.871589770972997e-05,0.6,0.0,3.13,0.0,0.05670611439842199,-2.000000000000046,-4.0000000000000036,-4.999999999999982,-4.0000000000000036,0.0,0.0,0.63,1.71,-3.0000000000000027,-3.0000000000000027,-0.06330472103004292,0.0,-0.00018370533664013866,0.00599036332855829,5.993982042040713e-05
1996-06-18,1.962473920128636e-06,1.8362241376960247e-05,2.769994611663037e-05,0.6,0.0,3.13,0.0,0.004666355576294912,2.000000000000046,3.000000000000025,2.999999999999936,3.000000000000025,0.0,0.0,0.65,1.72,1.0000000000000009,2.0000000000000018,-0.000572737686139857,0.0,-0.007441433164905753,-0.0009708737864076999,2.397449114144301e-05
1996-06-19,3.165780031470218e-06,5.901986930935175e-06,2.528235341993845e-05,0.6,0.0,3.13,0.0,-0.037157454714352056,1.9999999999999574,3.000000000000025,3.000000000000025,3.000000000000025,0.0,0.0,0.65,1.73,1.0000000000000009,0.0,0.00515759312320907,0.0,9.25583117363793e-05,-0.00012957563977988862,-7.192174913694949e-05
1996-06-20,4.301152872074069e-06,2.5600331918768856e-06,2.5328464169863823e-05,0.6,0.0,3.13,0.0,-0.002411963338157297,3.000000000000025,2.999999999999936,2.000000000000046,0.0,0.0,0.0,0.6,1.72,-1.0000000000000009,-5.000000000000004,-0.03249714937286208,0.0,0.0004627487274408981,-0.0009719432385147941,-7.192692224677888e-05
1996-06-21,1.8412696591653598e-05,1.0180131182599496e-05,2.4254561069025843e-05,0.6,0.0,3.13,0.0,-0.014506769825918808,0.0,-2.999999999999936,-2.000000000000046,-0.9999999999999787,0.0,0.0,0.61,1.7,-2.0000000000000018,1.0000000000000009,-0.06894519740718907,0.0,0.009250693802035137,-0.0022700739395512537,-0.00010789814415212984
1996-06-24,1.8978415781623846e-05,1.1625619190968189e-05,2.450121077079922e-05,0.6,0.0,3.13,0.0,-0.013738959764474812,0.9999999999999787,-2.000000000000046,-1.9999999999999574,-2.000000000000046,0.0,0.0,0.62,1.71,1.0000000000000009,1.0000000000000009,0.006962025316455733,0.0,-0.0014665444546287931,0.0011051160371839952,-2.397995275948972e-05
1996-06-25,1.0492280520997797e-05,1.1426981454237558e-05,2.3572858163946918e-05,0.6,0.0,3.13,0.0,0.0014925373134326847,-3.000000000000025,-1.9999999999999574,-3.000000000000025,-3.000000000000025,0.0,0.0,0.61,1.67,-4.0000000000000036,-1.0000000000000009,-0.030169704588309254,0.0,0.0008261428309161989,0.00032467532467528315,5.995131952851729e-05
1996-06-26,2.384120663927966e-05,1.4286092632381934e-05,2.1356677075065326e-05,0.6,0.0,3.13,0.0,0.02483854942871333,0.0,-3.000000000000025,0.0,-0.9999999999999787,0.0,0.0,0.61,1.67,0.0,0.0,-0.012961762799740706,0.0,0.004310740163257831,0.0005842259006816342,0.0
1996-06-27,2.9554606139100645e-05,1.8849226036413086e-05,2.1583638001443814e-05,0.6,0.0,3.13,0.0,0.01696558410082405,-4.0000000000000036,-8.000000000000007,-8.000000000000007,-5.999999999999961,0.0,0.0,0.62,1.63,-4.0000000000000036,1.0000000000000009,-0.06828627708470125,0.0,-0.0004566210045662267,0.003114052160373637,4.7958180466434186e-05
1996-06-28,2.2294038384317518e-05,1.8287179645389967e-05,2.04732168945376e-05,0.6,0.0,3.13,0.0,-0.0028598665395613843,-1.9999999999999574,-12.00000000000001,-9.999999999999964,-8.999999999999986,0.0,0.0,0.62,1.55,-7.999999999999985,0.0,-0.03594080338266381,0.0,0.0002740977615349749,0.004333203983960532,0.000131878671622232
1996-07-01,3.143359619219174e-05,2.267829022072574e-05,2.2552776799093484e-05,0.6,0.0,3.13,0.0,0.026768642447418722,4.0000000000000036,2.000000000000046,0.9999999999999787,0.9999999999999787,0.0,0.0,0.59,1.47,-8.000000000000007,-3.0000000000000027,0.007309941520467822,0.0,0.00073072707343802,0.0010303303496683736,-4.794955706610704e-05
1996-07-02,3.6737636010116654e-05,2.103360065899552e-05,2.294081279751925e-05,0.6,0.0,3.13,0.0,-0.01862197392923659,9.999999999999964,6.99999999999994,5.999999999999961,3.000000000000025,0.0,0.0,0.58,1.48,1.0000000000000009,-1.0000000000000009,0.029753265602322276,0.0,0.00492880613362523,0.0024445159215182866,-7.192778450415549e-05
1996-07-03,2.391339294482496e-05,2.1995809696120507e-05,2.0627142233817596e-05,0.6,0.0,3.13,0.0,0.014231499051233332,-8.000000000000007,-2.999999999999936,-1.9999999999999574,0.0,0.0,0.0,0.58,1.54,6.000000000000005,0.0,0.0014094432699085502,0.0,0.0019073569482288555,0.00025668998267347476,-0.00011988826413800169
1996-07-05,0.0001315660093200634,7.925197507758076e-05,3.926406541709403e-05,0.6,0.0,3.13,0.0,0.006274692075296295,3.000000000000025,14.499999999999957,13.999999999999968,12.5,0.0,0.0,0.62,1.75,10.499999999999998,2.0000000000000018,0.06204620462046195,0.0,0.0028925246316551245,-0.0020894274968658033,-5.995167894679021e-06
1996-07-08,0.0001200601079422836,7.518113972744198e-05,3.893853740875594e-05,0.6,0.0,3.13,0.0,-0.014780600461893778,0.0,-1.0000000000000675,-0.9999999999999787,0.0,0.0,0.0,0.62,1.7,-5.000000000000004,0.0,0.020509633312616682,0.0,-9.013068949981218e-05,0.0005153975003220346,-0.00015587529976024417
1996-07-09,9.461505820160754e-05,7.562113864448652e-05,3.991390148782528e-05,0.6,0.0,3.13,0.0,0.008907641819034362,4.0000000000000036,-2.999999999999936,-4.999999999999982,-4.0000000000000036,0.0,0.0,0.59,1.66,-4.0000000000000036,-3.0000000000000027,-0.05663824604141299,0.0,-0.005949161709031925,-0.0022537025112684406,-0.0001798841546044594
1996-07-10,0.00010822551315216433,7.714790177144121e-05,4.042166770533877e-05,0.6,0.0,3.13,0.0,0.0018587360594795044,-4.999999999999982,-7.000000000000028,-4.999999999999982,-5.000000000000071,0.0,0.0,0.61,1.66,0.0,2.0000000000000018,0.0012911555842478606,0.0,-0.0009067827348566704,0.0005808325266214442,-0.00013193878040584917
1996-07-11,0.00012360311851555044,9.583599719040532e-05,5.073860706943533e-05,0.6,0.0,3.13,0.0,0.01855287569573294,-3.000000000000025,-4.0000000000000036,-4.999999999999982,-2.999999999999936,0.0,0.0,0.62,1.64,-2.0000000000000018,1.0000000000000009,0.1482914248871694,0.0,0.0,0.00328947368421062,-1.1996017322268848e-05
1996-07-12,6.600483351283957e-05,8.781372090909336e-05,5.098936785908391e-05,0.6,0.0,3.13,0.0,-0.002732240437158584,1.9999999999999574,-1.9999999999999574,-5.000000000000071,-4.0000000000000036,0.0,0.0,0.59,1.57,-6.999999999999984,-3.0000000000000027,-0.04042672655811341,0.0,0.004628789253948051,-0.0019286403085825299,-1.19961612283781e-05
1996-07-15,0.00016628881165365092,0.00012797371888088578,7.782089867486587e-05,0.6,0.0,3.13,0.0,0.024200913242009126,1.0000000000000675,1.9999999999999574,4.0000000000000036,4.0000000000000036,0.0,0.0,0.57,1.57,0.0,-2.0000000000000018,0.17671152720889416,0.0,-0.002168217544493589,-0.0016103059581320522,7.197783082801834e-05
1996-07-16,0.0001433044641173074,0.0001066815414897658,7.782524323623749e-05,0.6,0.0,3.13,0.0,-0.006687472135532668,-2.000000000000046,-5.999999999999961,-4.999999999999982,-4.0000000000000036,0.0,0.0,0.61,1.57,0.0,4.0000000000000036,-0.0004972650422674363,0.0,-0.011770031688546845,0.005483870967741833,0.0010316079889642893
1996-07-17,0.00018912736264335212,0.00013277926278015947,8.438931440484911e-05,0.6,0.0,3.13,0.0,-0.02827648114901271,-0.9999999999999787,0.0,-0.9999999999999787,-1.0000000000000675,0.0,0.0,0.6,1.57,0.0,-1.0000000000000009,-0.04378109452736334,0.0,-0.004855703160787872,-0.009817131857555395,1.1983079891253468e-05
1996-07-18,0.00023846799268582836,0.00017642902081752162,9.79755026478716e-05,0.6,0.0,3.13,0.0,0.001385681293302632,-0.9999999999999787,-11.000000000000032,-11.000000000000032,-9.999999999999964,0.0,0.0,0.56,1.47,-10.000000000000009,-3.9999999999999925,-0.06711758584807492,0.0,-0.006352421285214516,0.0030456194919648016,-5.991468149357804e-05
1996-07-19,0.00024661464360926607,0.00013934136777078626,9.970471984618848e-05,0.6,0.0,3.13,0.0,-0.03367158671586723,2.999999999999936,4.999999999999982,6.00000000000005,4.999999999999982,0.0,0.0,0.6,1.5,3.0000000000000027,3.9999999999999925,-0.03736754043502499,0.0,0.00268692671175752,-0.0008398475353705859,5.991827147777684e-05
1996-07-22,0.00010490782083706217,0.0001396725172909424,0.00010124839261316854,0.6,0.0,3.13,0.0,0.004773269689737569,1.0000000000000675,7.000000000000028,5.999999999999961,4.0000000000000036,0.0,0.0,0.61,1.54,4.0000000000000036,1.0000000000000009,0.18250289687137888,0.0,-0.006653114026982099,0.0029742661321607855,-0.0001437952355846095
1996-07-23,0.00013513787839219756,0.00014026062143932948,0.0001001705251637725,0.6,0.0,3.13,0.0,0.0251781472684085,0.9999999999999787,-2.000000000000046,-4.0000000000000036,-4.0000000000000036,0.0,0.0,0.57,1.5,-4.0000000000000036,-4.0000000000000036,0.05585497305242537,0.0,0.005488372093023219,0.00019339865910272813,-9.587727708526561e-05
1996-07-24,0.00010816134518829728,0.0001375321457904357,9.872262619168154e-05,0.6,0.0,3.13,0.0,-0.028266913809082417,0.9999999999999787,3.000000000000025,7.000000000000028,7.000000000000028,0.0,0.0,0.61,1.56,6.000000000000005,4.0000000000000036,-0.005104408352668233,0.0,0.0018503099269127077,0.0006445375443118184,-2.3971617604701123e-05
1996-07-25,5.3211019702921385e-05,0.00013266174591298978,0.00010353465266409555,0.6,0.0,3.13,0.0,0.003814973772055419,-1.9999999999999574,2.000000000000046,0.0,0.0,0.0,0.0,0.59,1.58,2.0000000000000018,-2.0000000000000018,-0.09561567164179108,0.0,0.0008311016714377395,0.0030273752012881516,-3.595828838542925e-05
1996-07-26,7.086286019319246e-05,0.00014161569872586798,0.00010767995164326421,0.6,0.0,3.13,0.0,-0.04370546318289792,0.0,-3.000000000000025,-2.000000000000046,-2.000000000000046,0.0,0.0,0.6,1.56,-2.0000000000000018,1.0000000000000009,-0.10005157297576073,0.0,-0.00046133973057760347,-0.0017338813254559327,-0.00015582485286547154
1996-07-29,7.114692573892771e-05,7.95606800021836e-05,0.00010545612818995509,0.6,0.0,3.13,0.0,0.007451564828614199,5.999999999999961,7.000000000000028,8.000000000000007,7.000000000000028,0.0,0.0,0.61,1.56,0.0,1.0000000000000009,0.15128939828080235,0.0,0.008031016338964303,0.0016082341588934401,-3.5965185700148616e-05
1996-07-30,4.537410818268827e-05,8.290512397075611e-05,0.0001083385103510925,0.6,0.0,3.13,0.0,0.0,-0.9999999999999787,-4.0000000000000036,-4.0000000000000036,-4.0000000000000036,0.0,0.0,0.59,1.55,-1.0000000000000009,-2.0000000000000018,0.021901443504231066,0.0,-0.010256410256410331,-0.0007707129094411957,-2.3977652827689155e-05
1996-07-31,4.5613232608940605e-05,8.0210224903819e-05,0.0001078865676606889,0.6,0.0,3.13,0.0,0.008875739644970349,-2.000000000000046,-8.000000000000007,-8.999999999999986,-6.99999999999994,0.0,0.0,0.58,1.48,-7.000000000000006,-1.0000000000000009,-0.052118850462737454,0.0,-0.012120651369356028,-0.00012855122766419758,-2.3978227769116955e-05
1996-08-01,7.286250059653e-05,8.266248389199104e-05,0.0001236966039380371,0.6,0.0,3.13,0.0,0.023949169110459412,-6.99999999999994,-16.000000000000014,-14.999999999999947,-14.000000000000057,0.0,0.0,0.57,1.4,-8.000000000000007,-1.0000000000000009,-0.03597122302158273,0.0,-0.0001873185351690676,0.001028542041655811,-2.397880273830033e-05
1996-08-02,0.0001093233642100481,0.00010323399322837595,0.00014432272601877085,0.6,0.0,3.13,0.0,0.019093078758950055,-4.0000000000000036,-15.000000000000036,-14.000000000000057,-9.999999999999964,0.0,0.0,0.6,1.3,-9.999999999999986,3.0000000000000027,-0.1369936034115139,0.0,0.002810304449648582,-0.009889545337785632,-1.1989688867508619e-05
1996-08-05,7.7511970625207e-05,9.403125190364999e-05,0.00012051100869116274,0.6,0.0,3.13,0.0,-0.004683840749414636,-2.000000000000046,2.000000000000046,2.000000000000046,0.9999999999999787,0.0,0.0,0.6,1.33,3.0000000000000027,0.0,0.07226683137739331,0.0,-0.0038299859878561104,0.0015566221299778693,-4.795933048784562e-05
1996-08-06,8.427511981679057e-05,6.680193694489966e-05,0.00011771306798957881,0.6,0.0,3.13,0.0,-0.008000000000000118,0.0,0.9999999999999787,0.9999999999999787,0.9999999999999787,0.0,0.0,0.61,1.35,2.0000000000000018,1.0000000000000009,-0.024769585253456183,0.0,0.0026256564141036165,-0.004338816215516128,-2.398081534771279e-05
1996-08-07,9.11422162294438e-05,6.373756453903235e-05,0.00011755325184484205,0.6,0.0,3.13,0.0,0.012808349146110176,-0.9999999999999787,0.9999999999999787,0.9999999999999787,2.000000000000046,0.0,0.0,0.58,1.37,2.0000000000000018,-3.0000000000000027,-0.040756054341405834,0.0,0.009633370744481784,0.0027967479674797513,-3.5972085661639674e-05
1996-08-08,8.204306730196169e-05,7.00274482277645e-05,0.00011790829501086355,0.6,0.0,3.13,0.0,0.004683840749414525,-3.000000000000025,-0.9999999999999787,0.9999999999999787,-2.000000000000046,0.0,0.0,0.59,1.41,3.9999999999999813,1.0000000000000009,-0.01231527093596052,0.0,0.0017600741083834137,0.005123881177844014,0.0
1996-08-09,8.883197001176815e-06,7.206269935062972e-05,0.00010405526201170512,0.6,0.0,3.13,0.0,0.006993006993007089,0.0,-4.0000000000000036,-5.999999999999961,-5.999999999999961,0.0,0.0,0.57,1.35,-5.999999999999983,-2.0000000000000018,-0.016832917705735584,0.0,-0.00018494544109481925,-0.00045170032909602753,-5.995563283156535e-05
1996-08-12,1.015740731014759e-05,5.450805550214035e-05,0.00010491489095868086,0.6,0.0,3.13,0.0,0.03009259259259256,0.0,-0.9999999999999787,-0.9999999999999787,0.0,0.0,0.0,0.57,1.31,-4.0000000000000036,0.0,-0.012682308180088753,0.0,-0.0036995930447650816,0.0009683666881858954,-4.7967382180269524e-05
1996-08-13,2.7994167079389864e-05,7.278602074649418e-05,7.305685016461588e-05,0.6,0.0,3.13,0.0,0.004494382022471877,2.000000000000046,8.000000000000007,8.000000000000007,8.000000000000007,0.0,0.0,0.6,1.4,8.999999999999986,3.0000000000000027,0.05394990366088637,0.0,-0.00120683252877829,-0.0003869719445339648,-7.195452474040298e-05
1996-08-14,2.81884316884308e-05,7.132967512373382e-05,7.197283983932648e-05,0.6,0.0,3.13,0.0,-0.01118568232662187,-1.0000000000000675,0.9999999999999787,0.9999999999999787,0.0,0.0,0.0,0.61,1.42,2.0000000000000018,1.0000000000000009,-0.027422303473491727,0.0,0.003253090435914041,-0.0010323246661074759,-7.195970256634876e-05
1996-08-15,2.7301303539776723e-05,5.293842301260058e-05,6.988486536541542e-05,0.6,0.0,3.13,0.0,-0.006787330316742168,3.000000000000025,4.0000000000000036,4.0000000000000036,4.0000000000000036,0.0,0.0,0.62,1.43,1.0000000000000009,1.0000000000000009,-0.03132832080200498,0.0,0.0006485084306095956,0.0013563262933540265,-2.3988293712862152e-05
1996-08-16,3.093789766734615e-05,1.801292095922516e-05,6.162114516475406e-05,0.6,0.0,3.13,0.0,0.029612756264236983,-0.9999999999999787,-6.00000000000005,-6.00000000000005,-5.000000000000071,0.0,0.0,0.61,1.38,-5.000000000000004,-1.0000000000000009,-0.042043984476067275,0.0,-0.00046292009999082673,-0.0023219814241486336,-3.5983303746989215e-05
1996-08-19,2.5365061483998026e-05,1.6350465088265414e-05,5.7262876688152434e-05,0.6,0.0,3.13,0.0,0.022123893805309658,0.9999999999999787,3.000000000000025,3.000000000000025,3.000000000000025,0.0,0.0,0.62,1.39,1.0000000000000009,1.0000000000000009,0.03106009453072245,0.0,-0.000833642089662745,-0.0015515903801396336,-3.598459859166514e-05
1996-08-20,4.94956683923289e-06,1.6120680420184166e-05,5.291293402203332e-05,0.6,0.0,3.13,0.0,-0.02467532467532474,-0.9999999999999787,0.0,0.0,0.0,0.0,0.0,0.62,1.41,2.0000000000000018,0.0,-0.03536345776031424,0.0,0.003986279781218016,0.0018777518777517432,-1.1995297843458985e-05
1996-08-21,5.6045315747856365e-06,1.5675991366321223e-05,4.4436373138036785e-05,0.6,0.0,3.13,0.0,-0.016866400355082245,-3.000000000000025,0.9999999999999787,2.000000000000046,3.000000000000025,0.0,0.0,0.62,1.47,6.000000000000005,0.0,-0.014256619144602856,0.0,0.000369344413665873,0.0015510889937311312,7.197265039282641e-05
1996-08-22,1.6400217809564617e-05,2.1319626862854496e-05,4.530717508745001e-05,0.6,0.0,3.13,0.0,0.014898419864559864,-0.9999999999999787,3.000000000000025,0.9999999999999787,0.9999999999999787,0.0,0.0,0.62,1.48,1.0000000000000009,0.0,-0.05578512396694202,0.0,-0.001015322134022556,0.0007098148028650275,-2.3989156901049746e-05
1996-08-23,2.6527254150854555e-05,2.558295022097133e-05,4.793126875267803e-05,0.6,0.0,3.13,0.0,-0.011120996441281172,0.9999999999999787,10.000000000000053,9.999999999999964,8.999999999999986,0.0,0.0,0.63,1.57,9.000000000000007,1.0000000000000009,0.03428154631655711,0.0,0.0015707290030491095,0.0014186226463761553,2.3989732394369412e-05
1996-08-26,3.063195426434068e-05,2.519532636539256e-05,4.912960451767005e-05,0.6,0.0,3.13,0.0,-0.03058929374718844,4.999999999999982,8.999999999999986,8.000000000000007,7.000000000000028,0.0,0.0,0.62,1.59,2.0000000000000018,-1.0000000000000009,0.08462623413258119,0.0,-0.0064575645756458355,0.0014810045074049594,0.0
1996-08-27,3.452246286240116e-05,1.81132092953405e-05,4.403138969471264e-05,0.6,0.0,3.13,0.0,-0.009280742459396696,0.0,-2.000000000000046,-1.9999999999999574,-3.000000000000025,0.0,0.0,0.61,1.58,-1.0000000000000009,-1.0000000000000009,-0.017555266579974083,0.0,0.0007428040854224882,-0.0014788143766475415,-2.3989156901049746e-05
1996-08-28,3.578816240790884e-05,1.8661799094998125e-05,4.417513282132259e-05,0.6,0.0,3.13,0.0,0.0187353629976581,0.0,0.9999999999999787,0.9999999999999787,2.000000000000046,0.0,0.0,0.62,1.59,1.0000000000000009,1.0000000000000009,-0.0006618133686300265,0.0,0.006123585080719973,0.004056664520283304,-3.598459859166514e-05
1996-08-29,2.9261554913577267e-05,3.206851618400152e-05,5.08988236277174e-05,0.6,0.0,3.13,0.0,0.020689655172413834,4.0000000000000036,5.000000000000071,7.000000000000028,5.999999999999961,0.0,0.0,0.63,1.62,3.0000000000000027,1.0000000000000009,0.07417218543046356,0.0,0.0005533013648100216,-0.001923940229590082,-2.3990595686695926e-05
1996-08-30,3.285284754457866e-05,3.360139634558836e-05,4.3666968742393424e-05,0.6,0.0,3.13,0.0,0.0022522522522523403,5.000000000000071,12.00000000000001,9.999999999999964,8.000000000000007,0.0,0.0,0.62,1.67,4.999999999999982,-1.0000000000000009,0.04870530209617763,0.0,0.0018433179723502668,0.003148493221101223,-1.199558562448022e-05
1996-09-03,4.790556524294825e-05,3.5968839553900594e-05,2.5854023606951395e-05,0.6,0.0,3.13,0.0,0.02412280701754388,0.9999999999999787,-1.0000000000000675,-1.9999999999999574,-2.999999999999936,0.0,0.0,0.57,1.6,-3.499999999999992,-2.500000000000002,0.04114994363021407,0.0,0.002660794568309033,0.0018860083751557344,-1.7993918055680957e-05
1996-09-04,4.111138462471007e-05,3.6959728687807803e-05,2.5572413715748436e-05,0.6,0.0,3.13,0.0,-0.004282655246252709,0.9999999999999787,3.000000000000025,2.000000000000046,2.999999999999936,0.0,0.0,0.56,1.62,2.0000000000000018,-0.9999999999999898,0.00920411478072558,0.0,-0.003934846266471559,-6.38121370684086e-05,1.19961612283781e-05
1996-09-05,4.7971494713887645e-05,4.3063678680396554e-05,2.868045769613012e-05,0.6,0.0,3.13,0.0,0.008602150537634357,2.000000000000046,1.9999999999999574,4.0000000000000036,5.000000000000071,0.0,0.0,0.6,1.64,1.9999999999999796,3.9999999999999925,0.10032188841201717,0.0,0.002204869085898009,-0.00019144862795150708,-2.3992034644426674e-05
1996-09-06,6.668870089959257e-05,4.6014377840825275e-05,3.3461718970516556e-05,0.6,0.0,3.13,0.0,0.017057569296375252,-0.9999999999999787,-4.0000000000000036,-4.0000000000000036,-3.000000000000025,0.0,0.0,0.61,1.61,-2.9999999999999805,1.0000000000000009,-0.16626036079960993,0.0,0.00256668805573379,-0.0038297057509414367,-2.399261027619115e-05
1996-09-09,7.17109262564437e-05,6.492787706225232e-05,4.1136715858570596e-05,0.6,0.0,3.13,0.0,-0.004192872117400492,-6.00000000000005,-4.999999999999982,-4.0000000000000036,-4.0000000000000036,0.0,0.0,0.58,1.61,0.0,-3.0000000000000027,-0.04327485380116969,0.0,-0.0016457895218068286,-0.0016018453258153098,-2.399318593515609e-05
1996-09-10,7.391272525905105e-05,6.268747751922634e-05,4.109962519830587e-05,0.6,0.0,3.13,0.0,0.01684210526315777,2.000000000000046,3.000000000000025,4.0000000000000036,4.999999999999982,0.0,0.0,0.6,1.65,3.9999999999999813,2.0000000000000018,-0.00672371638141811,0.0,0.0059529260921329374,-0.000834295982544031,-1.1996880810993815e-05
1996-09-11,7.413631189409445e-05,6.409435257057781e-05,4.093393018783059e-05,0.6,0.0,3.13,0.0,0.024844720496894457,1.9999999999999574,0.0,0.0,-0.9999999999999787,0.0,0.0,0.6,1.63,-2.0000000000000018,0.0,-0.01169230769230778,0.0,0.0037327021121631443,-0.0012203738197700265,-1.1997024737864237e-05
1996-09-12,2.172486043520656e-05,6.61621052801547e-05,3.845777326505986e-05,0.6,0.0,3.13,0.0,0.008080808080808133,-3.000000000000025,-6.00000000000005,-6.00000000000005,-4.0000000000000036,0.0,0.0,0.61,1.6,-2.9999999999999805,1.0000000000000009,-0.005603985056039762,0.0,0.00045351473922905505,-0.0007717041800642255,-1.199716866817635e-05
1996-09-13,3.214342622137802e-05,6.161622297823779e-05,4.6657015361158354e-05,0.6,0.0,3.13,0.0,-0.018036072144288595,-6.99999999999994,-15.999999999999925,-13.999999999999968,-12.99999999999999,0.0,0.0,0.64,1.53,-7.000000000000006,3.0000000000000027,-0.048215403882279406,0.0,0.0012692656391659618,0.000386150083665715,-2.399462520386031e-05
1996-09-16,2.512036686270429e-05,4.465786200166844e-05,4.72474660724471e-05,0.6,0.0,3.13,0.0,-0.048979591836734615,-2.000000000000046,0.9999999999999787,-0.9999999999999787,0.0,0.0,0.0,0.59,1.53,0.0,-5.000000000000004,0.015131578947368496,0.0,-0.0026258601955811978,0.001415337107565584,-5.9988002399591345e-05
1996-09-17,3.038058607514911e-05,4.872014151666668e-05,4.722699013005864e-05,0.6,0.0,3.13,0.0,0.0042918454935620964,12.00000000000001,8.000000000000007,7.999999999999918,4.999999999999982,0.0,0.0,0.59,1.5,-3.0000000000000027,0.0,0.02009073233959824,0.0,0.0021788470267816162,-0.0013490941796222566,-2.3996640470258512e-05
1996-09-18,4.305561456915508e-05,5.220993944975342e-05,4.77417163532196e-05,0.6,0.0,3.13,0.0,0.019230769230769384,-3.000000000000025,4.0000000000000036,2.000000000000046,1.9999999999999574,0.0,0.0,0.57,1.55,5.000000000000004,-2.0000000000000018,0.007623888182973326,0.0,-0.010689374037503474,0.003666773882277319,-2.3997216323068393e-05
1996-09-19,4.2800751031959215e-05,3.131861451333917e-05,4.748911797812554e-05,0.6,0.0,3.13,0.0,-0.016771488469601747,-2.999999999999936,4.0000000000000036,4.0000000000000036,3.000000000000025,0.0,0.0,0.58,1.62,7.000000000000006,1.0000000000000009,0.010718789407314189,0.0,0.0015566340078747576,-0.005576208178438624,-5.9994480507641335e-05
1996-09-20,1.3549547332182673e-05,2.895008679518778e-05,4.822432581325042e-05,0.6,0.0,3.13,0.0,0.006396588486140775,4.0000000000000036,-3.000000000000025,-2.000000000000046,-0.9999999999999787,0.0,0.0,0.59,1.56,-6.000000000000005,1.0000000000000009,-0.023705552089831605,0.0,0.004479795209362036,0.0025781501772477178,-7.199769607380002e-05
